,id,year,country,type,activity,fatal,country20
4314,1934.12.31.a,1934,Australia,Unprovoked,Swimming,Y,Y
4315,1934.12.23.b,1934,Australia,Unprovoked,Diving,Y,Y
4316,1934.12.23.a,1934,Australia,Unprovoked,Swimming,N,Y
4317,1934.10.09,1934,Australia,Unprovoked,Bathing,Y,Y
4318,1934.10.08,1934,Bermuda,Provoked,Fishing,N,N
4319,1934.10.02,1934,Australia,Unprovoked,Diving,Y,Y
4320,1934.09.08,1934,Bermuda,Provoked,Fishing,N,N
4321,1934.08.27,1934,Italy,Boat,Fishing,N,Y
4322,1934.08.26.R,1934,Italy / Croatia,Invalid,Swimming,N,N
4323,1934.08.26,1934,Australia,Unprovoked,Diving,Y,Y
4324,1934.08.21,1934,Croatia,Unprovoked,Swimming,Y,Y
4325,1934.08.05,1934,Usa,Unprovoked,Swimming,N,Y
4326,1934.07.11,1934,Australia,Boat,Fishing,N,Y
4327,1934.06.21,1934,Australia,Provoked,Fishing,N,Y
4328,1934.06.20,1934,Usa,Unprovoked,Standing,Y,Y
4329,1934.04.15,1934,Australia,Unprovoked,Surfing,N,Y
4330,1934.04.01.c,1934,South Africa,Unprovoked,Swimming,Y,Y
4331,1934.04.01.b,1934,South Africa,Unprovoked,Swimming,N,Y
4332,1934.04.01.a,1934,Australia,Unprovoked,Swimming,Y,Y
4333,1934.03.12,1934,Australia,Unprovoked,Swimming,Y,Y
4334,1934.03.00,1934,Australia,Provoked,Fishing,N,Y
4335,1934.02.24,1934,Australia,Unprovoked,Others,N,Y
4336,1934.02.22,1934,Chile,Unprovoked,Others,Y,N
4337,1934.01.08.R,1934,Turkey,Boat,Fishing,N,N
4338,1934.01.27,1934,Australia,Unprovoked,Swimming,N,Y
4339,1934.01.07,1934,Australia,Unprovoked,Swimming,N,Y
4340,1933.11.20,1933,Australia,Unprovoked,Diving,Y,Y
4341,1933.11.18,1933,Australia,Unprovoked,Diving,N,Y
4342,1933.10.25.R,1933,Australia,Unprovoked,Diving,N,Y
4343,1933.09.27.R,1933,Israel,Boat,Fishing,N,N
4344,1933.08.28.b,1933,Usa,Provoked,Fishing,N,Y
4345,1933.08.28.a,1933,Usa,Unprovoked,Bathing,N,Y
4346,1933.08.26.R,1933,Usa,Unprovoked,Swimming,N,Y
4347,1933.07.03,1933,Australia,Unprovoked,Diving,N,Y
4348,1933.06.21,1933,Usa,Unprovoked,Others,N,Y
4349,1933.06.16,1933,Usa,Unprovoked,Standing,N,Y
4350,1933.06.13,1933,Australia,Invalid,Fishing,N,Y
4351,1933.05.24,1933,Barbados,Sea Disaster,Others,Y,N
4352,1933.05.23,1933,Australia,Provoked,Fishing,N,Y
4353,1933.06.08.R,1933,Australia,Unprovoked,Others,N,Y
4354,1933.05.03,1933,Cuba,Sea Disaster,Swimming,Y,Y
4355,1933.04.10,1933,Usa,Unprovoked,Swimming,Y,Y
4356,1933.02.26,1933,Australia,Unprovoked,Standing,N,Y
4357,1933.02.15.R,1933,Australia,Unprovoked,Surfing,N,Y
4358,1933.02.12,1933,Australia,Provoked,Fishing,N,Y
4359,1933.01.04,1933,Australia,Unprovoked,Swimming,Y,Y
4360,1932.12.09.R,1932,New Zealand,Provoked,Fishing,N,Y
4361,1932.11.09,1932,Cuba,Sea Disaster,Others,UNKNOWN,Y
4362,1932.10.31,1932,Australia,Unprovoked,Swimming,N,Y
4363,1932.10.11,1932,Cape Verde,Unprovoked,Swimming,Y,N
4364,1932.09.26.R,1932,Fiji,Unprovoked,Others,N,Y
4365,1932.08.10,1932,Usa,Provoked,Fishing,N,Y
4366,1932.08.09,1932,Australia,Unprovoked,Diving,N,Y
4367,1932.08.06,1932,Bahamas,Provoked,Standing,N,Y
4368,1932.07.02,1932,Canada,Boat,Fishing,N,N
4369,1932.06.28,1932,Usa,Provoked,Fishing,N,Y
4370,1932.06.26,1932,Usa,Provoked,Fishing,N,Y
4371,1932.06.20,1932,Fiji,Unprovoked,Diving,Y,Y
4372,1932.05.12,1932,Australia,Unprovoked,Diving,Y,Y
4373,1932.05.00,1932,Australia,Unprovoked,Diving,N,Y
4374,1932.04.16.b,1932,Philippines,Unprovoked,Standing,Y,Y
4375,1932.04.16.a,1932,Philippines,Unprovoked,Standing,Y,Y
4376,1932.02.16,1932,Usa,Unprovoked,Swimming,N,Y
4377,1932.02.13,1932,Australia,Unprovoked,Fishing,N,Y
4378,1932.02.08,1932,Philippines,Unprovoked,Fishing,Y,Y
4379,1932.01.27,1932,Australia,Unprovoked,Swimming,N,Y
4380,1932.01.11,1932,Australia,Boat,Fishing,UNKNOWN,Y
4381,1932.01.06,1932,Mexico,Provoked,Fishing,Y,Y
4382,1932.00.00,1932,South Africa,Unprovoked,Fishing,N,Y
4383,1931.11.26,1931,Australia,Unprovoked,Diving,N,Y
4384,1931.09.27,1931,Jamaica,Unprovoked,Diving,Y,Y
4385,1931.09.21.b,1931,Usa,Unprovoked,Swimming,N,Y
4386,1931.09.21.a,1931,Usa,Unprovoked,Swimming,N,Y
4387,1931.09.02,1931,Usa,Invalid,Fishing,Y,Y
4388,1931.08.31,1931,Cuba,Unprovoked,Swimming,Y,Y
4389,1931.08.27,1931,Usa,Boat,Fishing,N,Y
4390,1931.08.25,1931,Cuba,Unprovoked,Swimming,Y,Y
4391,1931.08.23,1931,Cuba,Unprovoked,Swimming,Y,Y
4392,1931.08.18,1931,Usa,Unprovoked,Swimming,N,Y
4393,1931.08.06.R,1931,Usa,Unprovoked,Swimming,N,Y
4394,1931.08.01,1931,Australia,Unprovoked,Boarding,Y,Y
4395,1931.07.28.R,1931,Fiji,Unprovoked,Swimming,N,Y
4396,1931.07.15,1931,Usa,Unprovoked,Swimming,N,Y
4397,1931.06.14,1931,Usa,Unprovoked,Fishing,N,Y
4398,1931.06.13,1931,Usa,Provoked,Boarding,N,Y
4399,1931.06.04.R,1931,Usa,Unprovoked,Others,N,Y
4400,1931.03.22,1931,Australia,Unprovoked,Fishing,Y,Y
4401,1931.03.15,1931,Turkey,Boat,Fishing,N,N
4402,1931.03.06,1931,Australia,Provoked,Fishing,N,Y
4403,1931.02.10,1931,Australia,Invalid,Swimming,Y,Y
4404,1931.01.14,1931,Australia,Unprovoked,Diving,N,Y
4405,1931.01.07,1931,Australia,Unprovoked,Swimming,N,Y
4406,1931.00.00.b,1931,Tonga,Unprovoked,Swimming,Y,Y
4407,1930.12.25,1930,Australia,Unprovoked,Swimming,N,Y
4408,1930.12.13,1930,Australia,Unprovoked,Boarding,Y,Y
4409,1930.12.02,1930,Australia,Boat,Fishing,N,Y
4410,1930.11.30,1930,Australia,Unprovoked,Fishing,N,Y
4411,1930.09.26.R,1930,Honduras,Unprovoked,Swimming,Y,N
4412,1930.08.31,1930,Australia,Unprovoked,Fishing,N,Y
4413,1930.08.16,1930,Spain,Unprovoked,Swimming,N,Y
4414,1930.08.06,1930,Usa,Unprovoked,Swimming,N,Y
4415,1930.07.19,1930,Cuba,Unprovoked,Swimming,N,Y
4416,1930.07.11,1930,Usa,Unprovoked,Swimming,N,Y
4417,1930.05.27,1930,Usa,Unprovoked,Swimming,N,Y
4418,1930.05.11.R,1930,Turkey,Boat,Fishing,N,N
4419,1930.05.11,1930,Costa Rica,Invalid,Others,Y,Y
4420,1930.03.07.R,1930,Usa,Unprovoked,Diving,N,Y
4421,1930.02.20,1930,Australia,Unprovoked,Diving,N,Y
4422,1930.02.15,1930,Australia,Unprovoked,Diving,Y,Y
4423,1930.02.03.R,1930,Australia,Provoked,Others,N,Y
4424,1930.01.22,1930,Mexico,Boat,Fishing,Y,Y
4425,1930.01.16,1930,South Africa,Unprovoked,Swimming,N,Y
4426,1930.01.00,1930,Mauritius,Sea Disaster,Fishing,Y,N
4427,1930.00.00.a,1930,South Africa,Unprovoked,Swimming,Y,Y
4428,1929.12.26,1929,Australia,Unprovoked,Diving,Y,Y
4429,1929.12.21,1929,Australia,Unprovoked,Diving,N,Y
4430,1929.12.16,1929,Australia,Unprovoked,Surfing,N,Y
4431,1929.12.13,1929,Australia,Unprovoked,Diving,N,Y
4432,1929.11.29,1929,Kiribati,Sea Disaster,Others,Y,N
4433,1929.11.21,1929,Cuba,Unprovoked,Fishing,N,Y
4434,1929.10.20,1929,Australia,Unprovoked,Diving,N,Y
4435,1929.10.02,1929,Spain,Unprovoked,Fishing,N,Y
4436,1929.09.01,1929,Australia,Unprovoked,Others,Y,Y
4437,1929.08.05,1929,Usa,Unprovoked,Bathing,N,Y
4438,1929.07.29,1929,Mexico,Unprovoked,Swimming,N,Y
4439,1929.06.23,1929,Usa,Provoked,Fishing,N,Y
4440,1929.05.31,1929,Australia,Unprovoked,Diving,N,Y
4441,1929.04.26.R,1929,Australia,Unprovoked,Diving,N,Y
4442,1929.04.17.R,1929,Australia,Unprovoked,Diving,N,Y
4443,1929.04.11,1929,Australia,Provoked,Standing,N,Y
4444,1929.04.04,1929,Australia,Unprovoked,Swimming,Y,Y
4445,1929.03.16,1929,Usa,Unprovoked,Swimming,N,Y
4446,1929.03.12,1929,Australia,Unprovoked,Bathing,Y,Y
4447,1929.03.04.b,1929,Australia,Unprovoked,Surfing,N,Y
4448,1929.03.04.a,1929,Australia,Unprovoked,Surfing,N,Y
4449,1929.02.18,1929,Australia,Unprovoked,Surfing,Y,Y
4450,1929.02.09,1929,Australia,Boat,Others,N,Y
4451,1929.02.08,1929,Australia,Unprovoked,Swimming,Y,Y
4452,1929.01.27,1929,Australia,Unprovoked,Swimming,Y,Y
4453,1929.01.14,1929,New Zealand,Unprovoked,Bathing,N,Y
4454,1929.01.12,1929,Australia,Unprovoked,Surfing,Y,Y
4455,1929.01.06.R,1929,Turkey,Boat,Fishing,Y,N
4456,1929.01.05,1929,Fiji,Unprovoked,Diving,Y,Y
4457,1929.00.00.e.R,1929,Australia,Invalid,Swimming,N,Y
4458,1929.00.00.d,1929,Australia,Provoked,Fishing,N,Y
4459,1929.00.00.c,1929,Usa,Provoked,Fishing,N,Y
4460,1929.00.00.a,1929,Usa,Unprovoked,Diving,N,Y
4461,1928.12.21,1928,Australia,Unprovoked,Diving,N,Y
4462,1928.11.18,1928,Usa,Provoked,Fishing,N,Y
4463,1928.11.12,1928,Usa,Sea Disaster,Others,Y,Y
4464,1928.11.04,1928,Panama,Unprovoked,Swimming,Y,Y
4465,1928.09.00,1928,Usa,Unprovoked,Fishing,N,Y
4466,1928.07.11,1928,Australia,Unprovoked,Diving,N,Y
4467,1928.07.00,1928,Italy,Provoked,Others,N,Y
4468,1928.06.24.R,1928,Usa,Unprovoked,Swimming,N,Y
4469,1928.04.14.R,1928,Australia,Unprovoked,Fishing,N,Y
4470,1928.04.14,1928,Australia,Unprovoked,Others,N,Y
4471,1928.04.09,1928,Jamaica,Unprovoked,Diving,Y,Y
4472,1928.04.06,1928,Australia,Unprovoked,Bathing,N,Y
4473,1928.04.04,1928,Australia,Unprovoked,Standing,Y,Y
4474,1928.02.20,1928,Australia,Unprovoked,Diving,Y,Y
4475,1928.02.00.b,1928,Costa Rica,Unprovoked,Swimming,N,Y
4476,1928.02.00.a,1928,Costa Rica,Unprovoked,Swimming,N,Y
4477,1928.01.27,1928,Australia,Unprovoked,Others,Y,Y
4478,1928.01.21.b,1928,Usa,Invalid,Swimming,Y,Y
4479,1928.01.21.a,1928,Usa,Invalid,Swimming,Y,Y
4480,1928.01.00,1928,South Africa,Unprovoked,Surfing,N,Y
4481,1928.00.00,1928,South Africa,Unprovoked,Standing,N,Y
4482,1927.12.28,1927,South Africa,Unprovoked,Swimming,Y,Y
4483,1927.11.03,1927,Australia,Sea Disaster,Others,Y,Y
4484,1927.10.25,1927,Brazil,Sea Disaster,Others,Y,Y
4485,1927.10.12,1927,Australia,Unprovoked,Others,N,Y
4486,1927.10.00,1927,Fiji,Unprovoked,Standing,N,Y
4487,1927.05.29,1927,Philippines,Sea Disaster,Others,Y,Y
4488,1927.05.09.R,1927,Australia,Unprovoked,Others,Y,Y
4489,1927.04.10,1927,Australia,Unprovoked,Diving,N,Y
4490,1927.04.08,1927,Australia,Unprovoked,Diving,N,Y
4491,1927.03.01,1927,Australia,Unprovoked,Surfing,N,Y
4492,1927.02.14,1927,Nicaragua,Provoked,Others,N,N
4493,1927.02.09,1927,Australia,Unprovoked,Others,N,Y
4494,1927.02.00,1927,New Zealand,Provoked,Fishing,N,Y
4495,1927.01.20,1927,South Africa,Unprovoked,Surfing,N,Y
4496,1927.01.08.R,1927,Usa,Unprovoked,Swimming,N,Y
4497,1927.01.03,1927,Australia,Unprovoked,Swimming,Y,Y
4498,1927.00.00.b,1927,Australia,Unprovoked,Swimming,Y,Y
4499,1927.00.00.a,1927,Australia,Unprovoked,Diving,N,Y
4500,1926.12.02.R,1926,Australia,Unprovoked,Diving,Y,Y
4501,1926.11.17,1926,Australia,Unprovoked,Diving,N,Y
4502,1926.10.29.R,1926,Papua New Guinea,Unprovoked,Others,Y,Y
4503,1926.10.23.b,1926,Australia,Unprovoked,Bathing,N,Y
4504,1926.10.23.a,1926,Bermuda,Sea Disaster,Others,N,N
4505,1926.09.06.R,1926,Papua New Guinea,Unprovoked,Others,Y,Y
4506,1926.08.24,1926,Usa,Unprovoked,Swimming,Y,Y
4507,1926.07.23,1926,Italy,Unprovoked,Swimming,Y,Y
4508,1926.07.12,1926,Usa,Boat,Fishing,N,Y
4509,1926.07.08,1926,Usa,Unprovoked,Swimming,N,Y
4510,1926.07.03,1926,Spain,Invalid,Bathing,N,Y
4511,1926.05.18,1926,Usa,Unprovoked,Swimming,Y,Y
4512,1926.04.22,1926,South Atlantic Ocean,Unprovoked,Boarding,N,N
4513,1926.04.07,1926,Usa,Unprovoked,Swimming,N,Y
4514,1926.03.17,1926,Australia,Unprovoked,Swimming,Y,Y
4515,1926.01.26,1926,South Africa,Unprovoked,Swimming,N,Y
4516,1926.00.00.c,1926,New Zealand,Provoked,Boarding,N,Y
4517,1926.00.00.b,1926,Singapore,Unprovoked,Diving,Y,N
4518,1926.00.00.a,1926,South Africa,Unprovoked,Swimming,UNKNOWN,Y
4519,1925.11.22,1925,Australia,Unprovoked,Others,Y,Y
4520,1925.09.04,1925,Spain,Provoked,Fishing,N,Y
4521,1925.09.03,1925,England,Unprovoked,Fishing,N,N
4522,1925.08.02,1925,Usa,Unprovoked,Swimming,N,Y
4523,1925.03.27,1925,Australia,Unprovoked,Bathing,N,Y
4524,1925.03.12,1925,Australia,Unprovoked,Swimming,Y,Y
4525,1925.03.10,1925,Papua New Guinea,Unprovoked,Swimming,Y,Y
4526,1925.01.27.R,1925,Usa,Unprovoked,Swimming,N,Y
4527,1925.01.08,1925,Canada,Unprovoked,Diving,N,N
4528,1925.00.00,1925,Fiji,Unprovoked,Diving,N,Y
4529,1924.11.25,1924,Mexico,Unprovoked,Boarding,Y,Y
4530,1924.11.24,1924,Panama,Unprovoked,Others,N,Y
4531,1924.11.21,1924,Usa,Unprovoked,Bathing,Y,Y
4532,1924.10.31.R,1924,French Polynesia,Provoked,Diving,N,Y
4533,1924.10.18,1924,Australia,Unprovoked,Bathing,N,Y
4534,1924.07.31,1924,Usa,Unprovoked,Standing,N,Y
4535,1924.07.14,1924,England,Provoked,Fishing,N,N
4536,1924.07.04,1924,Usa,Boat,Fishing,N,Y
4537,1924.06.18,1924,Usa,Provoked,Others,N,Y
4538,1924.04.25,1924,Australia,Unprovoked,Fishing,Y,Y
4539,1924.04.22,1924,Panama,Unprovoked,Standing,N,Y
4540,1924.04.20,1924,Australia,Invalid,Swimming,N,Y
4541,1924.03.28.R,1924,Solomon Islands,Unprovoked,Swimming,N,Y
4542,1924.03.24,1924,Spain,Boat,Fishing,N,Y
4543,1924.02.13,1924,Australia,Unprovoked,Bathing,N,Y
4544,1924.02.08,1924,Australia,Invalid,Bathing,UNKNOWN,Y
4545,1924.01.29,1924,South Africa,Unprovoked,Swimming,Y,Y
4546,1924.01.25,1924,South Africa,Unprovoked,Swimming,N,Y
4547,1924.01.19,1924,Australia,Unprovoked,Swimming,Y,Y
4548,1923.12.12,1923,Australia,Unprovoked,Swimming,N,Y
4549,1923.12.02,1923,Australia,Unprovoked,Fishing,Y,Y
4550,1923.11.23,1923,Australia,Unprovoked,Others,Y,Y
4551,1923.11.02,1923,Australia,Invalid,Fishing,Y,Y
4552,1923.10.20,1923,Australia,Invalid,Others,Y,Y
4553,1923.10.17,1923,Australia,Boat,Fishing,N,Y
4554,1923.10.16,1923,Australia,Unprovoked,Diving,N,Y
4555,1923.08.08,1923,Guyana,Unprovoked,Fishing,N,N
4556,1923.07.02.R,1923,Australia,Unprovoked,Diving,N,Y
4557,1923.06.16,1923,Australia,Boat,Swimming,Y,Y
4558,1923.06.06,1923,Mexico,Boat,Others,N,Y
4559,1923.05.23.R,1923,Australia,Unprovoked,Wading,N,Y
4560,1923.05.22,1923,Australia,Unprovoked,Diving,Y,Y
4561,1923.03.18,1923,Australia,Unprovoked,Diving,N,Y
4562,1923.02.00,1923,Usa,Unprovoked,Swimming,N,Y
4563,1923.01.27.a,1923,Australia,Unprovoked,Swimming,Y,Y
